OTU,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,Kingdom,Phylum,Class,Order,Family,Genus,Species
f9251b1d7e75cc4a24acc48a435ccafaa34e02ff,3.347254422,-0.448467566,0.681623,-0.657940777,0.510576187,0.889290371,d__Bacteria,p__Firmicutes_A,c__Clostridia,o__Lachnospirales,f__Lachnospiraceae,g__Anaerobutyricum,s__Anaerobutyricum hallii_A
b7d628ff322d0f72e9fa7807abcc908c2a7c506e,15.54226635,-0.170769617,0.515209094,-0.331456916,0.74029938,0.938201194,d__Bacteria,p__Firmicutes_A,c__Clostridia,o__Lachnospirales,f__Lachnospiraceae,g__Eubacterium_G,unidentified
d6066493255f287eb4cc1edf60657d74b7482cf7,12.18341414,0.948082319,0.457353978,2.07297272,0.038174818,0.488637677,d__Bacteria,p__Firmicutes_A,c__Clostridia,o__Monoglobales_A,f__UBA1381,g__CAG-41,s__CAG-41 sp900066215
b4d4d0b17bebd929bb575acd4ca05f9f230a2ade,0.895866468,0.620465096,0.989339033,0.627151134,0.530560171,0.889290371,d__Bacteria,p__Firmicutes_A,c__Clostridia,o__Oscillospirales,f__Ruminococcaceae,g__Faecalibacterium,unidentified
5ad2b522cd7ee303c1d3632bd138a9193537eaf6,5.124933347,-0.229622924,0.52501101,-0.437367826,0.661844614,0.92569253,d__Bacteria,p__Firmicutes_A,c__Clostridia,o__Peptostreptococcales,f__Anaerovoracaceae,g__UBA1191,s__UBA1191 sp900066305
c34ebe0f55b9acc606940df6578ae08bc7efb2e9,17.73771039,0.31969176,0.486241275,0.65747557,0.510875174,0.889290371,d__Bacteria,p__Firmicutes_A,c__Clostridia,o__Oscillospirales,f__Oscillospiraceae,g__ER4,s__ER4 sp000765235
94bfb67507bc083b9e942d5c1c8369f4f3c7e9fd,60.19196479,0.569020076,0.621739803,0.915206124,0.36008343,0.889290371,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Bacteroidales,unidentified,unidentified,unidentified
a92fc23748ab411a3df5d847e72c1b39b96e011c,1.954173129,0.706778038,0.672515218,1.050947278,0.293282805,0.889290371,d__Bacteria,p__Firmicutes_A,c__Clostridia,o__Oscillospirales,f__Ruminococcaceae,g__Faecalibacterium,unidentified
fc6062fbd852cb1a06569c0c3d49f5e31cf54e50,11.21944393,-0.684810865,0.617295297,-1.109373208,0.267269215,0.889290371,d__Bacteria,p__Firmicutes_A,c__Clostridia,o__Lachnospirales,f__Lachnospiraceae,g__Mediterraneibacter,s__Mediterraneibacter lactaris
27be4d627b4d9a47c20b7a1b4c2bd12d37f5d580,53.45888437,-0.292154017,0.343295202,-0.851028547,0.394753495,0.889290371,d__Bacteria,p__Firmicutes_A,c__Clostridia,o__Lachnospirales,f__Lachnospiraceae,g__Blautia_A,unidentified
